Session_ID,Customer_ID,Vehicle_ID,Station_ID,Session_Start,Duration_Minutes,Energy_kWh,Tariff_per_kWh,Revenue,Charger_Type,Payment_Method,Weather,Traffic
CS002102,CU02621,V02621,S003,2025-06-26 07:46,109,60.82,12.0,729.84,AC Fast,Wallet,Clear,Medium
CS002103,CU00489,V00489,S047,2025-05-13 08:40,49,20.63,9.0,185.67,DC Ultra Fast 120kW,Credit Card,Hot,Medium
CS002104,CU00255,V00255,S004,2025-03-29 15:23,87,32.67,11.5,375.71,AC Fast,Credit Card,Rain,Low
CS002105,CU00706,V00706,S048,2025-02-27 22:06,72,56.18,11.5,646.07,DC Fast 60kW,Debit Card,Cloudy,High
CS002106,CU00597,V00597,S006,2025-06-18 06:14,106,49.15,9.0,442.35,AC Fast,Wallet,Cloudy,Medium
CS002107,CU01651,V01651,S004,2025-04-29 13:30,71,36.46,8.5,309.91,DC Ultra Fast 120kW,Debit Card,Rain,High
CS002108,CU02728,V02728,S025,2025-01-11 17:47,65,56.91,9.0,512.19,DC Ultra Fast 120kW,Debit Card,Cloudy,Low
CS002109,CU01536,V01536,S010,2025-02-13 15:18,79,28.73,11.5,330.39,DC Ultra Fast 120kW,Debit Card,Hot,High
CS002110,CU00281,V00281,S025,2025-01-18 15:05,36,11.86,9.0,106.74,AC Slow,Debit Card,Cloudy,High
CS002111,CU02405,V02405,S012,2025-01-18 07:20,107,53.48,10.0,534.8,AC Fast,Credit Card,Clear,Medium
CS002112,CU02256,V02256,S019,2025-01-02 13:11,41,32.6,11.5,374.9,AC Slow,UPI,Hot,Low
CS002113,CU01499,V01499,S027,2025-01-05 07:50,82,45.57,9.0,410.13,AC Fast,UPI,Rain,Low
CS002114,CU02219,V02219,S008,2025-02-27 15:24,94,14.76,9.0,132.84,DC Ultra Fast 120kW,Wallet,Cloudy,Low
CS002115,CU01149,V01149,S042,2025-03-23 19:10,103,48.09,11.5,553.04,DC Ultra Fast 120kW,UPI,Rain,Low
CS002116,CU02755,V02755,S040,2025-04-23 21:56,31,18.66,9.0,167.94,AC Fast,Credit Card,Cloudy,High
CS002117,CU00779,V00779,S021,2025-01-28 04:27,67,12.92,12.0,155.04,DC Fast 30kW,Wallet,Cloudy,Low
CS002118,CU01285,V01285,S030,2025-03-22 02:07,63,46.58,11.5,535.67,DC Ultra Fast 120kW,Debit Card,Cloudy,High
CS002119,CU00030,V00030,S037,2025-06-24 19:15,103,12.79,12.0,153.48,DC Ultra Fast 120kW,Credit Card,Hot,High
CS002120,CU01401,V01401,S049,2025-04-24 12:01,89,13.1,12.0,157.2,DC Ultra Fast 120kW,Wallet,Hot,Low
CS002121,CU00064,V00064,S015,2025-03-05 20:30,116,59.68,12.0,716.16,AC Fast,UPI,Cloudy,Medium
CS002122,CU02227,V02227,S011,2025-02-18 19:11,98,32.5,9.0,292.5,AC Slow,Credit Card,Clear,High
CS002123,CU00818,V00818,S042,2025-04-05 04:51,80,20.64,9.0,185.76,AC Fast,Wallet,Clear,Low
CS002124,CU02393,V02393,S046,2025-04-30 07:21,72,17.17,9.0,154.53,DC Fast 30kW,Wallet,Rain,Medium
CS002125,CU00795,V00795,S047,2025-01-04 11:17,124,29.62,10.0,296.2,AC Slow,Wallet,Hot,Low
CS002126,CU02191,V02191,S032,2025-03-23 17:30,96,43.47,8.5,369.5,DC Ultra Fast 120kW,Wallet,Rain,Medium
CS002127,CU01543,V01543,S010,2025-02-13 20:22,90,26.29,8.5,223.47,DC Ultra Fast 120kW,Wallet,Cloudy,Medium
CS002128,CU01474,V01474,S006,2025-06-05 09:24,29,52.7,11.5,606.05,AC Slow,Debit Card,Cloudy,Low
CS002129,CU02152,V02152,S039,2025-04-30 09:49,140,32.91,10.0,329.1,DC Ultra Fast 120kW,UPI,Clear,Low
CS002130,CU00085,V00085,S013,2025-05-21 20:57,32,32.25,9.0,290.25,DC Fast 30kW,Credit Card,Cloudy,High
CS002131,CU01683,V01683,S024,2025-05-12 21:17,115,11.13,12.0,133.56,DC Fast 30kW,Debit Card,Rain,Medium
CS002132,CU00547,V00547,S045,2025-01-06 16:41,30,48.5,11.5,557.75,DC Fast 30kW,Debit Card,Rain,Low
CS002133,CU01777,V01777,S013,2025-01-17 23:51,139,29.67,9.0,267.03,AC Fast,Credit Card,Clear,Medium
CS002134,CU00828,V00828,S026,2025-04-05 13:09,122,23.62,11.5,271.63,AC Slow,Credit Card,Hot,Medium
CS002135,CU01426,V01426,S002,2025-01-06 07:26,33,27.39,11.5,314.99,DC Fast 30kW,Debit Card,Cloudy,Low
CS002136,CU02430,V02430,S032,2025-02-28 16:14,66,51.64,12.0,619.68,DC Ultra Fast 120kW,Wallet,Hot,High
CS002137,CU00336,V00336,S037,2025-06-23 23:03,119,34.9,9.0,314.1,DC Ultra Fast 120kW,Debit Card,Cloudy,Low
CS002138,CU00125,V00125,S048,2025-05-02 04:49,103,40.95,11.5,470.93,DC Fast 60kW,Wallet,Hot,High
CS002139,CU00055,V00055,S017,2025-03-31 23:30,35,43.97,11.5,505.65,DC Fast 30kW,Wallet,Hot,Low
CS002140,CU02109,V02109,S040,2025-01-10 15:56,25,15.39,10.0,153.9,DC Fast 30kW,UPI,Rain,High
CS002141,CU00948,V00948,S015,2025-03-25 05:24,53,24.05,8.5,204.43,AC Fast,Credit Card,Cloudy,Medium
CS002142,CU02262,V02262,S005,2025-03-02 17:12,66,58.4,12.0,700.8,DC Ultra Fast 120kW,Wallet,Rain,Low
CS002143,CU00246,V00246,S021,2025-04-26 07:07,95,47.04,12.0,564.48,DC Fast 30kW,Wallet,Clear,Low
CS002144,CU02657,V02657,S003,2025-04-03 06:50,94,27.71,10.0,277.1,DC Ultra Fast 120kW,Credit Card,Rain,Low
CS002145,CU00888,V00888,S002,2025-01-29 01:50,54,17.93,10.0,179.3,AC Fast,Debit Card,Rain,Low
CS002146,CU00023,V00023,S001,2025-02-26 14:37,87,34.09,11.5,392.04,AC Slow,Debit Card,Clear,Low
CS002147,CU02806,V02806,S004,2025-06-11 09:34,134,12.75,8.5,108.38,DC Fast 60kW,Wallet,Hot,Low
CS002148,CU02892,V02892,S023,2025-05-25 19:41,117,41.15,12.0,493.8,AC Slow,Wallet,Hot,Low
CS002149,CU00991,V00991,S016,2025-01-27 19:19,39,35.12,12.0,421.44,DC Ultra Fast 120kW,Wallet,Hot,Medium
CS002150,CU00500,V00500,S024,2025-03-25 15:53,111,30.16,8.5,256.36,AC Slow,UPI,Rain,High
CS002151,CU02710,V02710,S028,2025-06-29 14:51,130,34.86,9.0,313.74,AC Slow,UPI,Cloudy,Medium
CS002152,CU01196,V01196,S037,2025-05-02 00:54,63,52.38,11.5,602.37,AC Fast,Credit Card,Cloudy,Low
CS002153,CU02038,V02038,S029,2025-05-30 04:49,65,52.26,9.0,470.34,DC Fast 60kW,UPI,Clear,High
CS002154,CU02176,V02176,S035,2025-03-05 08:34,24,60.98,8.5,518.33,AC Fast,Debit Card,Cloudy,High
CS002155,CU01116,V01116,S049,2025-03-27 21:36,35,31.04,10.0,310.4,DC Fast 60kW,Debit Card,Hot,Medium
CS002156,CU01739,V01739,S012,2025-03-02 08:24,86,63.39,10.0,633.9,AC Fast,UPI,Rain,High
CS002157,CU01752,V01752,S042,2025-06-20 16:11,100,37.2,12.0,446.4,AC Slow,Credit Card,Rain,Medium
CS002158,CU00532,V00532,S010,2025-04-09 13:24,30,11.89,10.0,118.9,AC Fast,Debit Card,Cloudy,Low
CS002159,CU00066,V00066,S035,2025-06-20 06:40,129,50.49,9.0,454.41,DC Ultra Fast 120kW,Wallet,Cloudy,Low
CS002160,CU01133,V01133,S025,2025-03-12 22:37,126,41.52,10.0,415.2,DC Ultra Fast 120kW,Debit Card,Hot,High
CS002161,CU01658,V01658,S029,2025-05-09 12:57,135,29.45,11.5,338.68,DC Fast 30kW,Wallet,Cloudy,High
CS002162,CU00494,V00494,S038,2025-01-14 18:39,81,35.09,11.5,403.54,DC Ultra Fast 120kW,Wallet,Hot,Medium
CS002163,CU00657,V00657,S035,2025-05-24 12:59,140,59.19,10.0,591.9,AC Slow,Debit Card,Hot,High
CS002164,CU02679,V02679,S047,2025-01-27 07:16,119,42.22,12.0,506.64,AC Fast,UPI,Hot,High
CS002165,CU00690,V00690,S023,2025-04-29 07:11,100,13.84,8.5,117.64,DC Fast 30kW,Credit Card,Clear,Medium
CS002166,CU00498,V00498,S011,2025-03-02 19:42,111,35.31,8.5,300.13,AC Fast,Credit Card,Cloudy,Medium
CS002167,CU01325,V01325,S012,2025-01-12 13:42,48,16.77,10.0,167.7,AC Slow,Debit Card,Rain,High
CS002168,CU00955,V00955,S019,2025-02-27 23:42,76,29.61,9.0,266.49,DC Fast 60kW,UPI,Hot,High
CS002169,CU02427,V02427,S030,2025-04-27 16:24,120,27.71,8.5,235.53,AC Fast,Credit Card,Clear,High
CS002170,CU00736,V00736,S042,2025-04-18 16:24,26,28.25,9.0,254.25,DC Fast 60kW,UPI,Rain,Low
CS002171,CU00060,V00060,S041,2025-03-17 01:58,34,34.89,11.5,401.24,AC Slow,UPI,Cloudy,High
CS002172,CU01190,V01190,S050,2025-06-22 22:23,116,48.54,8.5,412.59,AC Slow,Wallet,Cloudy,Medium
CS002173,CU02130,V02130,S027,2025-05-09 00:29,117,50.32,8.5,427.72,DC Ultra Fast 120kW,Credit Card,Clear,Medium
CS002174,CU01288,V01288,S025,2025-05-12 03:02,73,10.28,11.5,118.22,AC Slow,UPI,Rain,Low
CS002175,CU00040,V00040,S027,2025-01-04 00:14,55,61.85,11.5,711.27,AC Slow,UPI,Cloudy,Low
CS002176,CU02562,V02562,S033,2025-05-09 21:08,108,37.3,9.0,335.7,AC Slow,Debit Card,Clear,Medium
CS002177,CU00102,V00102,S007,2025-01-01 07:39,80,43.4,12.0,520.8,DC Fast 60kW,Credit Card,Hot,High
CS002178,CU00326,V00326,S024,2025-04-14 12:32,75,49.14,12.0,589.68,DC Fast 60kW,Debit Card,Clear,High
CS002179,CU01644,V01644,S042,2025-02-13 00:59,55,31.0,8.5,263.5,AC Fast,Credit Card,Hot,High
CS002180,CU02066,V02066,S002,2025-06-05 16:28,69,28.97,8.5,246.25,DC Ultra Fast 120kW,Debit Card,Rain,Medium
CS002181,CU01922,V01922,S027,2025-02-07 14:54,81,21.41,9.0,192.69,DC Fast 30kW,Credit Card,Cloudy,Low
CS002182,CU00987,V00987,S006,2025-03-24 15:37,79,38.6,10.0,386.0,AC Slow,Wallet,Cloudy,Low
CS002183,CU01625,V01625,S004,2025-02-12 20:41,36,11.64,12.0,139.68,DC Ultra Fast 120kW,UPI,Clear,Medium
CS002184,CU01211,V01211,S033,2025-03-10 06:43,34,48.23,10.0,482.3,DC Fast 30kW,Debit Card,Clear,Low
CS002185,CU00310,V00310,S045,2025-01-03 03:23,38,56.15,11.5,645.73,AC Slow,Wallet,Cloudy,Low
CS002186,CU02683,V02683,S011,2025-04-30 16:48,40,56.57,12.0,678.84,DC Fast 60kW,UPI,Clear,Low
CS002187,CU01706,V01706,S018,2025-02-06 13:43,37,43.06,9.0,387.54,DC Fast 30kW,Wallet,Cloudy,Medium
CS002188,CU01634,V01634,S001,2025-04-04 20:38,57,53.77,8.5,457.05,DC Fast 60kW,Credit Card,Cloudy,High
CS002189,CU01751,V01751,S027,2025-02-21 19:23,76,38.68,8.5,328.78,AC Fast,UPI,Clear,Low
CS002190,CU02534,V02534,S016,2025-05-23 21:00,55,37.67,9.0,339.03,AC Slow,Wallet,Hot,High
CS002191,CU02363,V02363,S048,2025-05-07 04:57,106,64.78,9.0,583.02,DC Fast 60kW,Credit Card,Hot,Low
CS002192,CU01412,V01412,S024,2025-05-25 12:25,62,14.63,11.5,168.25,DC Ultra Fast 120kW,Credit Card,Clear,High
CS002193,CU02240,V02240,S039,2025-03-21 07:04,69,10.56,12.0,126.72,AC Slow,UPI,Cloudy,Medium
CS002194,CU00542,V00542,S050,2025-04-17 07:03,30,48.51,9.0,436.59,DC Fast 30kW,UPI,Cloudy,Low
CS002195,CU01596,V01596,S019,2025-01-18 21:15,65,26.56,9.0,239.04,DC Fast 60kW,Wallet,Rain,Low
CS002196,CU00182,V00182,S012,2025-02-09 09:58,28,31.46,12.0,377.52,DC Fast 60kW,Wallet,Cloudy,Low
CS002197,CU00512,V00512,S041,2025-03-08 00:53,81,18.57,8.5,157.84,AC Slow,Debit Card,Clear,Medium
CS002198,CU02187,V02187,S011,2025-04-28 09:05,120,46.37,12.0,556.44,AC Slow,Debit Card,Rain,Low
CS002199,CU01892,V01892,S046,2025-04-23 19:17,51,46.02,11.5,529.23,DC Ultra Fast 120kW,Debit Card,Clear,Medium
CS002200,CU01194,V01194,S049,2025-01-12 10:28,123,62.24,9.0,560.16,DC Fast 60kW,Debit Card,Hot,Medium
CS002201,CU02005,V02005,S020,2025-05-21 13:45,99,44.79,10.0,447.9,AC Fast,Wallet,Hot,Medium
CS002202,CU00363,V00363,S038,2025-03-08 16:39,85,36.71,12.0,440.52,AC Slow,Credit Card,Hot,Low
CS002203,CU01108,V01108,S050,2025-01-16 16:21,118,22.01,10.0,220.1,DC Ultra Fast 120kW,Credit Card,Hot,Medium
CS002204,CU00468,V00468,S037,2025-06-01 04:36,37,50.57,8.5,429.85,DC Fast 60kW,Credit Card,Cloudy,High
CS002205,CU01078,V01078,S041,2025-02-03 01:17,134,13.1,10.0,131.0,AC Fast,Debit Card,Clear,Low
CS002206,CU02306,V02306,S021,2025-02-04 13:18,122,17.43,12.0,209.16,DC Ultra Fast 120kW,Debit Card,Cloudy,Low
CS002207,CU02656,V02656,S004,2025-01-06 08:45,24,62.04,9.0,558.36,AC Fast,Credit Card,Cloudy,Low
CS002208,CU02292,V02292,S036,2025-03-03 19:43,67,61.29,12.0,735.48,DC Fast 30kW,Wallet,Rain,Low
CS002209,CU00323,V00323,S023,2025-04-04 04:06,38,62.17,10.0,621.7,DC Fast 30kW,Wallet,Hot,Medium
CS002210,CU02016,V02016,S047,2025-03-11 10:42,55,19.34,10.0,193.4,AC Fast,UPI,Cloudy,Medium
CS002211,CU00711,V00711,S044,2025-03-29 21:52,41,53.81,8.5,457.38,DC Fast 30kW,Wallet,Clear,Low
CS002212,CU01413,V01413,S008,2025-01-06 14:55,34,19.87,10.0,198.7,DC Fast 30kW,UPI,Cloudy,Low
CS002213,CU01016,V01016,S023,2025-06-26 13:31,56,34.55,11.5,397.32,AC Fast,Wallet,Hot,High
CS002214,CU01406,V01406,S032,2025-05-08 06:04,56,19.66,12.0,235.92,AC Slow,Wallet,Clear,High
CS002215,CU00381,V00381,S009,2025-06-24 11:05,136,17.8,12.0,213.6,DC Ultra Fast 120kW,UPI,Hot,Low
CS002216,CU02721,V02721,S049,2025-04-24 04:02,66,58.08,12.0,696.96,DC Ultra Fast 120kW,Debit Card,Hot,Low
CS002217,CU02970,V02970,S012,2025-05-16 10:25,60,26.09,12.0,313.08,DC Fast 60kW,UPI,Clear,Medium
CS002218,CU01367,V01367,S008,2025-03-02 22:13,26,58.94,9.0,530.46,AC Slow,UPI,Hot,Low
CS002219,CU02688,V02688,S002,2025-06-20 07:26,140,10.37,10.0,103.7,DC Fast 60kW,Credit Card,Rain,High
CS002220,CU02169,V02169,S016,2025-03-30 13:32,107,39.58,10.0,395.8,AC Fast,UPI,Hot,Low
CS002221,CU02373,V02373,S018,2025-05-07 08:31,102,23.71,11.5,272.67,AC Fast,Credit Card,Cloudy,Low
CS002222,CU01619,V01619,S005,2025-06-05 04:21,103,33.72,9.0,303.48,DC Ultra Fast 120kW,Wallet,Cloudy,High
CS002223,CU01231,V01231,S045,2025-05-29 13:07,39,24.69,9.0,222.21,DC Fast 30kW,Credit Card,Cloudy,Medium
CS002224,CU02532,V02532,S001,2025-04-18 23:16,21,8.57,9.0,77.13,AC Slow,Wallet,Clear,Medium
CS002225,CU02206,V02206,S010,2025-06-23 19:12,105,51.34,9.0,462.06,DC Ultra Fast 120kW,Credit Card,Clear,Medium
CS002226,CU00840,V00840,S004,2025-01-05 22:27,45,19.31,10.0,193.1,DC Ultra Fast 120kW,UPI,Hot,Medium
CS002227,CU00992,V00992,S017,2025-03-18 08:55,28,36.02,9.0,324.18,AC Slow,UPI,Hot,Medium
CS002228,CU00957,V00957,S036,2025-04-05 22:23,96,44.64,12.0,535.68,DC Fast 30kW,Debit Card,Cloudy,High
CS002229,CU02616,V02616,S024,2025-01-04 15:49,124,12.85,8.5,109.22,AC Fast,Credit Card,Hot,High
CS002230,CU02839,V02839,S005,2025-03-08 03:29,40,61.6,10.0,616.0,AC Slow,UPI,Hot,High
CS002231,CU00881,V00881,S014,2025-03-27 00:43,56,53.57,11.5,616.05,DC Fast 60kW,Credit Card,Cloudy,Medium
CS002232,CU02528,V02528,S031,2025-05-04 16:01,102,8.7,12.0,104.4,DC Ultra Fast 120kW,UPI,Hot,Low
CS002233,CU01105,V01105,S012,2025-01-10 00:23,30,25.19,11.5,289.69,AC Slow,Debit Card,Clear,Low
CS002234,CU00480,V00480,S026,2025-05-20 04:42,133,46.79,12.0,561.48,AC Slow,Credit Card,Clear,High
CS002235,CU02744,V02744,S027,2025-02-24 12:44,122,25.62,12.0,307.44,DC Fast 30kW,Debit Card,Rain,High
CS002236,CU01289,V01289,S021,2025-05-24 20:20,53,44.05,9.0,396.45,DC Fast 60kW,UPI,Clear,Low
CS002237,CU01065,V01065,S018,2025-05-10 14:44,29,29.12,11.5,334.88,DC Ultra Fast 120kW,Credit Card,Cloudy,High
CS002238,CU00272,V00272,S003,2025-05-15 04:04,49,28.47,9.0,256.23,DC Ultra Fast 120kW,Wallet,Rain,High
CS002239,CU00051,V00051,S019,2025-04-17 18:27,110,49.94,11.5,574.31,AC Fast,UPI,Rain,Medium
CS002240,CU01614,V01614,S040,2025-06-21 06:35,31,41.72,11.5,479.78,DC Ultra Fast 120kW,Wallet,Cloudy,High
CS002241,CU02957,V02957,S001,2025-04-16 02:57,43,49.08,10.0,490.8,DC Fast 60kW,UPI,Cloudy,High
CS002242,CU00924,V00924,S012,2025-06-25 23:21,40,37.22,12.0,446.64,DC Fast 60kW,UPI,Hot,Medium
CS002243,CU00805,V00805,S029,2025-04-18 05:50,49,34.7,10.0,347.0,DC Ultra Fast 120kW,Wallet,Hot,Low
CS002244,CU02995,V02995,S038,2025-02-04 18:24,110,53.09,8.5,451.27,DC Fast 30kW,Wallet,Clear,Medium
CS002245,CU02405,V02405,S021,2025-02-23 06:37,76,19.8,8.5,168.3,DC Fast 60kW,Credit Card,Cloudy,High
CS002246,CU01763,V01763,S030,2025-04-04 07:29,86,28.71,9.0,258.39,DC Fast 30kW,Credit Card,Cloudy,Low
CS002247,CU02783,V02783,S017,2025-05-23 12:17,101,26.94,9.0,242.46,AC Fast,UPI,Hot,High
CS002248,CU00939,V00939,S037,2025-06-02 09:47,117,58.85,10.0,588.5,AC Fast,UPI,Clear,Medium
CS002249,CU00541,V00541,S014,2025-01-06 06:57,27,57.37,11.5,659.75,DC Fast 30kW,Debit Card,Hot,Medium
CS002250,CU00255,V00255,S030,2025-06-20 21:55,82,34.01,12.0,408.12,AC Slow,Credit Card,Rain,Medium
CS002251,CU00546,V00546,S003,2025-03-11 06:15,109,52.94,10.0,529.4,AC Slow,UPI,Cloudy,Medium
CS002252,CU00281,V00281,S036,2025-01-10 02:26,85,30.67,8.5,260.69,AC Slow,UPI,Clear,High
CS002253,CU01412,V01412,S035,2025-06-02 17:04,93,52.55,8.5,446.67,DC Fast 30kW,Debit Card,Hot,High
CS002254,CU02006,V02006,S029,2025-05-28 00:22,25,50.91,8.5,432.73,DC Fast 60kW,UPI,Clear,Low
CS002255,CU00310,V00310,S049,2025-05-04 14:57,138,61.64,9.0,554.76,DC Fast 30kW,Credit Card,Hot,High
CS002256,CU01134,V01134,S025,2025-02-27 12:07,22,34.47,11.5,396.4,DC Ultra Fast 120kW,Wallet,Clear,High
CS002257,CU02196,V02196,S016,2025-03-09 09:15,105,23.75,8.5,201.88,AC Fast,Wallet,Clear,Low
CS002258,CU02597,V02597,S030,2025-03-23 20:47,44,63.03,8.5,535.75,DC Ultra Fast 120kW,Credit Card,Cloudy,Medium
CS002259,CU01935,V01935,S043,2025-02-25 22:37,134,9.07,11.5,104.31,DC Ultra Fast 120kW,Credit Card,Cloudy,Medium
CS002260,CU00910,V00910,S043,2025-04-18 05:05,28,9.83,8.5,83.56,DC Ultra Fast 120kW,Debit Card,Cloudy,High
CS002261,CU01852,V01852,S015,2025-03-17 09:26,63,21.74,10.0,217.4,AC Fast,Credit Card,Clear,Low
CS002262,CU00161,V00161,S044,2025-02-06 00:02,44,15.92,9.0,143.28,AC Slow,Wallet,Cloudy,High
CS002263,CU02734,V02734,S020,2025-05-29 02:03,51,40.53,11.5,466.1,DC Ultra Fast 120kW,Wallet,Clear,High
CS002264,CU00100,V00100,S014,2025-02-10 04:42,59,26.4,12.0,316.8,AC Fast,Wallet,Rain,High
CS002265,CU02894,V02894,S046,2025-04-04 02:56,88,32.89,8.5,279.56,AC Fast,UPI,Hot,Low
CS002266,CU00767,V00767,S021,2025-06-12 04:18,26,27.29,12.0,327.48,AC Fast,Wallet,Clear,Low
CS002267,CU00886,V00886,S021,2025-02-20 07:27,48,25.9,11.5,297.85,DC Ultra Fast 120kW,Debit Card,Clear,Low
CS002268,CU01682,V01682,S047,2025-05-14 23:29,138,50.48,8.5,429.08,DC Ultra Fast 120kW,UPI,Hot,High
CS002269,CU02697,V02697,S005,2025-02-21 08:01,68,53.34,12.0,640.08,AC Fast,Wallet,Hot,Medium
CS002270,CU02659,V02659,S018,2025-04-07 02:20,83,8.09,11.5,93.03,DC Ultra Fast 120kW,Credit Card,Rain,High
CS002271,CU01137,V01137,S013,2025-03-24 14:16,29,52.91,12.0,634.92,AC Fast,Wallet,Hot,Low
CS002272,CU00690,V00690,S042,2025-06-04 09:40,38,54.79,9.0,493.11,AC Slow,Wallet,Hot,Medium
CS002273,CU02791,V02791,S005,2025-05-01 21:30,139,50.94,8.5,432.99,DC Fast 60kW,Credit Card,Clear,High
CS002274,CU00932,V00932,S019,2025-04-12 23:14,114,25.97,11.5,298.65,DC Fast 30kW,Credit Card,Rain,Medium
CS002275,CU02815,V02815,S012,2025-03-02 19:06,60,11.09,12.0,133.08,AC Fast,UPI,Cloudy,High
CS002276,CU01744,V01744,S033,2025-03-11 03:50,88,15.54,10.0,155.4,AC Fast,UPI,Hot,Low
CS002277,CU02039,V02039,S009,2025-05-20 16:06,102,47.61,9.0,428.49,AC Fast,Credit Card,Clear,High
CS002278,CU02450,V02450,S013,2025-05-23 13:03,39,9.17,8.5,77.94,DC Fast 60kW,Credit Card,Clear,High
CS002279,CU01683,V01683,S013,2025-06-25 08:49,29,36.72,12.0,440.64,AC Fast,Credit Card,Hot,Low
CS002280,CU02507,V02507,S046,2025-05-04 12:03,83,50.04,12.0,600.48,DC Ultra Fast 120kW,Wallet,Cloudy,Medium
CS002281,CU00637,V00637,S032,2025-01-18 04:54,47,51.76,9.0,465.84,DC Fast 30kW,UPI,Cloudy,Low
CS002282,CU00188,V00188,S012,2025-02-17 05:04,68,63.53,10.0,635.3,DC Fast 30kW,UPI,Clear,High
CS002283,CU00130,V00130,S050,2025-01-28 12:30,86,36.31,9.0,326.79,AC Slow,UPI,Hot,High
CS002284,CU00639,V00639,S040,2025-05-03 05:21,64,41.12,9.0,370.08,AC Slow,Credit Card,Clear,High
CS002285,CU02515,V02515,S025,2025-06-20 22:06,109,25.7,10.0,257.0,DC Ultra Fast 120kW,Debit Card,Clear,High
CS002286,CU00454,V00454,S037,2025-06-01 08:05,76,8.14,8.5,69.19,AC Slow,Debit Card,Hot,High
CS002287,CU02486,V02486,S004,2025-04-12 19:25,93,19.33,11.5,222.29,AC Fast,Debit Card,Clear,Medium
CS002288,CU01293,V01293,S015,2025-01-30 01:00,99,53.37,10.0,533.7,DC Fast 30kW,UPI,Hot,High
CS002289,CU02857,V02857,S043,2025-03-01 16:14,42,51.69,11.5,594.43,DC Fast 30kW,Debit Card,Hot,Medium
CS002290,CU00965,V00965,S025,2025-06-06 21:59,22,32.08,9.0,288.72,DC Fast 30kW,Debit Card,Clear,Medium
CS002291,CU00910,V00910,S034,2025-02-16 09:56,58,29.54,11.5,339.71,DC Fast 60kW,Debit Card,Clear,Low
CS002292,CU01506,V01506,S009,2025-03-22 15:01,121,45.2,11.5,519.8,DC Ultra Fast 120kW,UPI,Hot,Low
CS002293,CU02321,V02321,S002,2025-02-08 14:28,47,29.7,11.5,341.55,DC Ultra Fast 120kW,Debit Card,Rain,Medium
CS002294,CU00830,V00830,S005,2025-02-13 07:55,32,10.87,11.5,125.0,AC Fast,Wallet,Cloudy,Medium
CS002295,CU02020,V02020,S050,2025-01-12 19:18,73,27.56,10.0,275.6,AC Slow,Wallet,Clear,Medium
CS002296,CU02930,V02930,S015,2025-03-27 20:14,122,60.87,12.0,730.44,DC Ultra Fast 120kW,Wallet,Hot,High
CS002297,CU01561,V01561,S001,2025-01-26 15:13,97,61.98,8.5,526.83,DC Fast 60kW,Wallet,Clear,Medium
CS002298,CU01791,V01791,S016,2025-01-09 18:36,68,43.87,9.0,394.83,DC Fast 30kW,Wallet,Cloudy,Medium
CS002299,CU01117,V01117,S044,2025-03-01 03:09,94,25.73,12.0,308.76,DC Fast 30kW,Debit Card,Hot,High
CS002300,CU02735,V02735,S049,2025-03-19 06:13,115,33.6,8.5,285.6,AC Slow,UPI,Cloudy,Medium
CS002301,CU01833,V01833,S046,2025-05-14 03:53,99,46.86,9.0,421.74,AC Slow,Credit Card,Hot,Low
CS002302,CU02449,V02449,S037,2025-06-26 20:16,61,46.68,9.0,420.12,AC Fast,Credit Card,Clear,High
CS002303,CU01343,V01343,S027,2025-02-12 02:03,51,43.84,9.0,394.56,DC Fast 60kW,Debit Card,Clear,Low
CS002304,CU02286,V02286,S046,2025-01-05 12:12,110,54.23,10.0,542.3,AC Fast,Wallet,Cloudy,Low
CS002305,CU00793,V00793,S015,2025-01-31 06:21,49,29.16,9.0,262.44,DC Fast 60kW,UPI,Clear,High
CS002306,CU00866,V00866,S035,2025-05-27 14:25,139,36.2,8.5,307.7,DC Ultra Fast 120kW,Wallet,Rain,Medium
CS002307,CU00392,V00392,S022,2025-03-02 19:58,88,58.66,8.5,498.61,DC Fast 60kW,Credit Card,Rain,Medium
CS002308,CU02286,V02286,S014,2025-04-20 17:27,126,8.74,11.5,100.51,AC Slow,Debit Card,Clear,High
CS002309,CU02581,V02581,S018,2025-05-28 22:52,36,61.32,11.5,705.18,DC Fast 60kW,Credit Card,Hot,Low
CS002310,CU02003,V02003,S049,2025-02-05 05:39,102,28.22,10.0,282.2,DC Ultra Fast 120kW,Debit Card,Clear,Medium
CS002311,CU01589,V01589,S005,2025-05-01 17:23,54,58.39,11.5,671.49,DC Ultra Fast 120kW,Debit Card,Hot,Low
CS002312,CU01337,V01337,S033,2025-04-28 06:28,91,44.13,8.5,375.11,DC Fast 60kW,Credit Card,Rain,Low
CS002313,CU00499,V00499,S015,2025-03-04 03:31,21,62.32,12.0,747.84,AC Fast,Credit Card,Cloudy,Low
CS002314,CU00871,V00871,S037,2025-03-06 09:49,116,58.11,12.0,697.32,AC Slow,Credit Card,Rain,High
CS002315,CU01330,V01330,S026,2025-06-26 18:51,101,57.2,10.0,572.0,AC Fast,Credit Card,Cloudy,Medium
CS002316,CU00758,V00758,S018,2025-05-27 14:34,42,32.37,11.5,372.25,DC Ultra Fast 120kW,Credit Card,Clear,Low
CS002317,CU02077,V02077,S015,2025-03-12 18:20,84,9.28,10.0,92.8,DC Ultra Fast 120kW,Debit Card,Hot,Low
